,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,Error,totalSeasons
152,The Apartment,1960,Approved,29 Jun 1960,125 min,"Comedy, Drama, Romance",Billy Wilder,"Billy Wilder, I.A.L. Diamond","Jack Lemmon, Shirley MacLaine, Fred MacMurray, Ray Walston","A man tries to rise in his company by letting its executives use his apartment for trysts, but complications and a romance of his own ensue.",English,USA,Won 5 Oscars. Another 19 wins & 8 nominations.,https://m.media-amazon.com/images/M/MV5BNzkwODFjNzItMmMwNi00MTU5LWE2MzktM2M4ZDczZGM1MmViXkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '94/100'}]",94,8.3,"160,184",tt0053604,movie,N/A,N/A,Mirisch Corporation,N/A,True,,
153,Never on Sunday,1960,Not Rated,01 Oct 1960,97 min,"Comedy, Drama, Romance",Jules Dassin,Jules Dassin,"Melina Mercouri, Jules Dassin, Giorgos Foundas, Titos Vandis",An American scholar in Greece sets about improving the prostitute with whom he is infatuated.,"English, Greek, Russian",Greece,Won 1 Oscar. Another 2 wins & 8 nominations.,https://m.media-amazon.com/images/M/MV5BZjdhMmMxNmEtZTczZS00YmZjLTgzNzctNDZhNDRmOGNlMWJhXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}]",N/A,7.3,"4,782",tt0054198,movie,N/A,N/A,"Lopert Pictures Corporation, Melinafilm",N/A,True,,
154,Psycho,1960,R,08 Sep 1960,109 min,"Horror, Mystery, Thriller",Alfred Hitchcock,"Joseph Stefano (screenplay by), Robert Bloch (based on the novel by)","Anthony Perkins, Vera Miles, John Gavin, Janet Leigh","A Phoenix secretary embezzles $40,000 from her employer's client, goes on the run, and checks into a remote motel run by a young man under the domination of his mother.",English,USA,Nominated for 4 Oscars. Another 5 wins & 10 nominations.,https://m.media-amazon.com/images/M/MV5BNTQwNDM1YzItNDAxZC00NWY2LTk0M2UtNDIwNWI5OGUyNWUxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '97/100'}]",97,8.5,"589,124",tt0054215,movie,N/A,N/A,Paramount,N/A,True,,
155,Sons and Lovers,1960,Not Rated,22 Jul 1960,103 min,Drama,Jack Cardiff,"Gavin Lambert (screenplay), T.E.B. Clarke (screenplay), D.H. Lawrence (novel)","Trevor Howard, Dean Stockwell, Wendy Hiller, Mary Ure","In the early twentieth century, an artistically talented young man living in an English coal mining town is inhibited by his domineering and emotionally manipulative mother.",English,UK,Won 1 Oscar. Another 7 wins & 16 nominations.,https://m.media-amazon.com/images/M/MV5BNzZkNDhkODItNTFlMC00MDhiLWJiZTAtMDA1MDk4NmQ1OTBkXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}]",N/A,7.1,"1,191",tt0054326,movie,N/A,N/A,N/A,N/A,True,,
156,The Sundowners,1960,Unrated,09 Dec 1960,133 min,"Adventure, Drama",Fred Zinnemann,"Isobel Lennart (screenplay), Jon Cleary (novel)","Deborah Kerr, Robert Mitchum, Peter Ustinov, Glynis Johns","In Australia's Outback during the early twentieth century, the impoverished Carmody family lives a nomadic life out of their wagon, but the mom and son want to settle, while the dad is against it.",English,"UK, USA",Nominated for 5 Oscars. Another 4 wins & 8 nominations.,https://m.media-amazon.com/images/M/MV5BMjE4NDI2OTUwMl5BMl5BanBnXkFtZTgwNzg2NjQzMTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '82/100'}]",82,7.1,"3,660",tt0054353,movie,N/A,N/A,Warner Bros.,N/A,True,,
157,The Guns of Navarone,1961,TV-PG,28 Apr 1961,158 min,"Action, Adventure, Drama, War",J. Lee Thompson,"Alistair MacLean (novel), Carl Foreman (written for the screen by)","Gregory Peck, David Niven, Anthony Quinn, Stanley Baker",A British team is sent to cross occupied Greek territory and destroy the massive German gun emplacement that commands a key sea channel.,"English, Greek, German, Latin","UK, USA",Won 1 Oscar. Another 3 wins & 12 nominations.,https://m.media-amazon.com/images/M/MV5BMDIyNDA3NGMtNWFmMi00NDRlLWEzMTEtOGIxMDZhZmRmYjJlXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}]",N/A,7.5,"44,702",tt0054953,movie,N/A,N/A,"Columbia Pictures Corporation, Highroad, Open Road",N/A,True,,
158,The Hustler,1961,Not Rated,25 Sep 1961,134 min,"Drama, Sport",Robert Rossen,"Sidney Carroll (screenplay), Robert Rossen (screenplay), Walter Tevis (based on the novel by)","Paul Newman, Jackie Gleason, Piper Laurie, George C. Scott",An up-and-coming pool player plays a long-time champion in a single high-stakes match.,English,USA,Won 2 Oscars. Another 11 wins & 20 nominations.,https://m.media-amazon.com/images/M/MV5BNjhjODI2NTItMGE1ZS00NThiLWE1MmYtOWE3YzcyNzY1MTJlXkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '98%'}, {'Source': 'Metacritic', 'Value': '90/100'}]",90,8.0,"74,237",tt0054997,movie,N/A,N/A,20th Century Fox,N/A,True,,
159,Judgment at Nuremberg,1961,Approved,18 Dec 1961,179 min,"Drama, War",Stanley Kramer,"Abby Mann, Abby Mann (based on his original story by)","Spencer Tracy, Burt Lancaster, Richard Widmark, Marlene Dietrich","In 1948, an American court in occupied Germany tries four Nazis judged for war crimes.","English, German",USA,Won 2 Oscars. Another 14 wins & 25 nominations.,https://m.media-amazon.com/images/M/MV5BNDc2ODQ5NTE2MV5BMl5BanBnXkFtZTcwODExMjUyNA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60,8.2,"67,900",tt0055031,movie,N/A,N/A,Roxlom Films Inc.,N/A,True,,
160,La Dolce Vita,1960,Not Rated,19 Apr 1961,174 min,"Comedy, Drama",Federico Fellini,"Federico Fellini (story), Ennio Flaiano (story), Tullio Pinelli (story), Federico Fellini (screenplay), Ennio Flaiano (screenplay), Tullio Pinelli (screenplay), Brunello Rondi (contributing writer)","Marcello Mastroianni, Anita Ekberg, Anouk Aimée, Yvonne Furneaux",A series of stories following a week in the life of a philandering paparazzo journalist living in Rome.,"Italian, English, French, German","Italy, France",Won 1 Oscar. Another 10 wins & 12 nominations.,https://m.media-amazon.com/images/M/MV5BODQ0NzY5NGEtYTc5NC00Yjg4LTg4Y2QtZjE2MTkyYTNmNmU2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '95/100'}]",95,8.0,"65,067",tt0053779,movie,N/A,N/A,"Cinecittà, Pathé Consortium Cinéma",N/A,True,,
161,West Side Story,1961,Not Rated,18 Oct 1961,153 min,"Crime, Drama, Musical, Romance","Jerome Robbins, Robert Wise","Ernest Lehman (screenplay), Arthur Laurents (book), Jerome Robbins (play)","Natalie Wood, Richard Beymer, Russ Tamblyn, Rita Moreno","Two youngsters from rival New York City gangs fall in love, but tensions between their respective friends build toward tragedy.","English, Spanish",USA,Won 10 Oscars. Another 18 wins & 10 nominations.,https://m.media-amazon.com/images/M/MV5BMTM0NDAxOTI5MF5BMl5BanBnXkFtZTcwNjI4Mjg3NA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '86/100'}]",86,7.5,"95,349",tt0055614,movie,N/A,N/A,"United Artists, Mirisch Films, Beta Productions",N/A,True,,
162,David and Lisa,1962,Not Rated,09 Sep 1963,95 min,Drama,Frank Perry,"Eleanor Perry (screenplay), Theodore Isaac Rubin (book)","Keir Dullea, Janet Margolin, Howard Da Silva, Neva Patterson",The emotional story of a young man in a mental institution for teens who begins to understand his psychosis in the environment of others with mental and emotional problems. He finds ...,English,USA,Nominated for 2 Oscars. Another 5 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BYmY4ZjJhOWQtMjQ2NC00NmI0LWIxMDEtZDgyMTAyN2ViNWJiXkEyXkFqcGdeQXVyMzU4Nzk4MDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}]",N/A,7.2,"2,414",tt0055892,movie,N/A,N/A,Vision Associates Productions,N/A,True,,
163,Divorce Italian Style,1961,Not Rated,17 Sep 1962,105 min,"Comedy, Drama, Romance",Pietro Germi,"Alfredo Giannetti (story), Ennio De Concini (story), Pietro Germi (story), Alfredo Giannetti (screenplay), Ennio De Concini (screenplay), Pietro Germi (screenplay)","Marcello Mastroianni, Daniela Rocca, Stefania Sandrelli, Leopoldo Trieste","A married Sicilian baron falls in love with his cousin and vows to wed her, but with divorce illegal he must concoct a crime of passion to do away with his wife.",Italian,Italy,Won 1 Oscar. Another 11 wins & 9 nominations.,https://m.media-amazon.com/images/M/MV5BMjM3NjQxMzE3Nl5BMl5BanBnXkFtZTgwNzMzOTQ1MzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",N/A,8.1,"10,527",tt0055913,movie,N/A,N/A,N/A,N/A,True,,
164,Lawrence of Arabia,1962,Approved,11 Dec 1962,228 min,"Adventure, Biography, Drama, History, War",David Lean,"T.E. Lawrence (writings), Robert Bolt (screenplay), Michael Wilson (screenplay)","Peter O'Toole, Alec Guinness, Anthony Quinn, Jack Hawkins","The story of T.E. Lawrence, the English officer who successfully united and led the diverse, often warring, Arab tribes during World War I in order to fight the Turks.","English, Arabic, Turkish",UK,Won 7 Oscars. Another 23 wins & 14 nominations.,https://m.media-amazon.com/images/M/MV5BYWY5ZjhjNGYtZmI2Ny00ODM0LWFkNzgtZmI1YzA2N2MxMzA0XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '98%'}, {'Source': 'Metacritic', 'Value': '100/100'}]",100,8.3,"261,778",tt0056172,movie,N/A,N/A,Horizon Films,N/A,True,,
165,The Miracle Worker,1962,Not Rated,28 Jul 1962,106 min,"Biography, Drama",Arthur Penn,"William Gibson (screenplay), William Gibson (based upon the stage play by)","Anne Bancroft, Victor Jory, Inga Swenson, Andrew Prine",The story of Anne Sullivan's struggle to teach the blind and deaf Helen Keller how to communicate.,"English, American Sign Language",USA,Won 2 Oscars. Another 9 wins & 12 nominations.,https://m.media-amazon.com/images/M/MV5BMTQzODc4MTE1MF5BMl5BanBnXkFtZTcwMjYyODI1NA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '83/100'}]",83,8.1,"15,672",tt0056241,movie,N/A,N/A,Playfilm Productions,N/A,True,,
166,To Kill a Mockingbird,1962,Approved,16 Mar 1963,129 min,"Crime, Drama",Robert Mulligan,"Harper Lee (based on her novel ""To Kill a Mockingbird""), Horton Foote (screenplay)","Gregory Peck, John Megna, Frank Overton, Rosemary Murphy","Atticus Finch, a lawyer in the Depression-era South, defends a black man against an undeserved rape charge, and his children against prejudice.",English,USA,Won 3 Oscars. Another 10 wins & 16 nominations.,https://m.media-amazon.com/images/M/MV5BNmVmYzcwNzMtMWM1NS00MWIyLThlMDEtYzUwZDgzODE1NmE2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '88/100'}]",88,8.2,"289,188",tt0056592,movie,N/A,N/A,"Universal International Pictures, Brentwood Productions",N/A,True,,
167,America America,1963,Not Rated,17 Jun 1964,174 min,Drama,Elia Kazan,Elia Kazan,"Stathis Giallelis, Frank Wolff, Harry Davis, Elena Karam","A young Anatolian Greek, entrusted with his family's fortune, loses it en route to Istanbul and dreams of going to the United States.",English,USA,Won 1 Oscar. Another 6 wins & 12 nominations.,https://m.media-amazon.com/images/M/MV5BZDgwOTBhOGItZjhlYS00MjY0LThhZWQtYzM3MTQ2NmQ5MTg1XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}]",N/A,7.8,"4,792",tt0056825,movie,N/A,N/A,Warner Brothers,N/A,True,,
168,The Cardinal,1963,Approved,12 Dec 1963,175 min,"Drama, History, War",Otto Preminger,"Robert Dozier (screenplay), Henry Morton Robinson (novel)","Tom Tryon, Carol Lynley, Dorothy Gish, Maggie McNamara","A young Catholic priest from Boston confronts bigotry, Naziism, and his own personal conflicts as he rises to the office of cardinal.","English, German, Latin",USA,Nominated for 6 Oscars. Another 3 wins & 7 nominations.,https://m.media-amazon.com/images/M/MV5BMTJlZTgzNGMtYmNlNS00MzhmLTk4Y2YtZDIwYWZmZmEzZTRkXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}]",N/A,6.7,"2,218",tt0056907,movie,N/A,N/A,Otto Preminger Films,N/A,True,,
169,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
170,Hud,1963,Not Rated,29 May 1963,112 min,"Drama, Western",Martin Ritt,"Irving Ravetch (screenplay), Harriet Frank Jr. (screenplay), Larry McMurtry (from a novel by)","Paul Newman, Melvyn Douglas, Patricia Neal, Brandon De Wilde","Honest and hard-working Texas rancher Homer Bannon has a conflict with his unscrupulous, selfish, arrogant and egotistical son Hud, who sank into alcoholism after accidentally killing his brother in a car crash.",English,USA,Won 3 Oscars. Another 13 wins & 17 nominations.,https://m.media-amazon.com/images/M/MV5BYjA3MzFlZDQtNTY3Ny00OTM1LWI1ODctNmE4ZWM5ZTU2MjA5XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62,7.8,"19,147",tt0057163,movie,N/A,N/A,Paramount,N/A,True,,
171,Tom Jones,1963,Not Rated,27 Jun 1963,129 min,"Adventure, Comedy, History",Tony Richardson,"John Osborne (screenplay), Henry Fielding (based on the novel by)","George Devine, Rachel Kempson, Angela Baddeley, Joyce Redman",The romantic and chivalrous adventures of adopted bastard Tom Jones in 18th-century England.,English,UK,Won 4 Oscars. Another 16 wins & 20 nominations.,https://m.media-amazon.com/images/M/MV5BODEwMGMzNjktODU4NC00NGIyLWJiNTAtZTRlOTc2MGY2NjBhXkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '77/100'}]",77,6.5,"11,365",tt0057590,movie,N/A,N/A,Woodfall Film Productions,N/A,True,,
172,Becket,1964,PG-13,11 Mar 1964,148 min,"Biography, Drama, History",Peter Glenville,"Jean Anouilh (play), Lucienne Hill (play), Edward Anhalt (screenplay)","Richard Burton, Peter O'Toole, John Gielgud, Gino Cervi","King Henry II of England comes to terms with his affection for his close friend and confidant Thomas Becket, who finds his true honor by observing God's divine will rather than the King's.","English, Latin, Welsh","UK, USA",Won 1 Oscar. Another 13 wins & 23 nominations.,https://m.media-amazon.com/images/M/MV5BM2MyYTg5MDAtNjVlNy00MzZkLTgxOGQtMzVkZTdlYWNiYzUyXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",68,7.8,"13,371",tt0057877,movie,N/A,N/A,Paramount Pictures,N/A,True,,
173,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,PG,29 Jan 1964,95 min,Comedy,Stanley Kubrick,"Stanley Kubrick (screenplay), Terry Southern (screenplay), Peter George (screenplay), Peter George (based on the book: ""Red Alert"" by)","Peter Sellers, George C. Scott, Sterling Hayden, Keenan Wynn",An insane general triggers a path to nuclear holocaust that a War Room full of politicians and generals frantically tries to stop.,"English, Russian","UK, USA",Nominated for 4 Oscars. Another 13 wins & 7 nominations.,https://m.media-amazon.com/images/M/MV5BZWI3ZTMxNjctMjdlNS00NmUwLWFiM2YtZDUyY2I3N2MxYTE0XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '98%'}, {'Source': 'Metacritic', 'Value': '97/100'}]",97,8.4,"443,134",tt0057012,movie,N/A,N/A,Hawk Films,N/A,True,,
174,Mary Poppins,1964,G,18 Jun 1965,139 min,"Comedy, Family, Fantasy, Musical",Robert Stevenson,"Bill Walsh (screenplay), Don DaGradi (screenplay), P.L. Travers (based on: The ""Mary Poppins"" books by)","Julie Andrews, Dick Van Dyke, David Tomlinson, Glynis Johns","In turn of the century London, a magical nanny employs music and adventure to help two neglected children become closer to their father.",English,USA,Won 5 Oscars. Another 15 wins & 17 nominations.,https://m.media-amazon.com/images/M/MV5BNmJkODczNjItNDI5Yy00MGI1LTkyOWItZDNmNjM4ZGI1ZDVlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}, {'Source': 'Metacritic', 'Value': '88/100'}]",88,7.8,"154,610",tt0058331,movie,N/A,N/A,Walt Disney Pictures,N/A,True,,
175,My Fair Lady,1964,G,25 Dec 1964,170 min,"Drama, Family, Musical, Romance",George Cukor,"Alan Jay Lerner (book), George Bernard Shaw (from a play by), Alan Jay Lerner (screenplay)","Audrey Hepburn, Rex Harrison, Stanley Holloway, Wilfrid Hyde-White",Snobbish phonetics Professor Henry Higgins agrees to a wager that he can make flower girl Eliza Doolittle presentable in high society.,English,USA,Won 8 Oscars. Another 17 wins & 13 nominations.,https://m.media-amazon.com/images/M/MV5BNGM0ZTU3NmItZmRmMy00YWNjLWEzMWItYzg3MzcwZmM5NjdiXkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '95/100'}]",95,7.8,"84,943",tt0058385,movie,N/A,N/A,Warner Brothers,N/A,True,,
176,Zorba the Greek,1964,Not Rated,14 Dec 1964,142 min,"Comedy, Drama",Michael Cacoyannis,"Nikos Kazantzakis (from the novel ""The Life and Times of Alexis Zorba""), Michael Cacoyannis (screenplay)","Anthony Quinn, Alan Bates, Irene Papas, Lila Kedrova","An uptight English writer travelling to Crete, on a matter of business, finds his life changed forever when he meets the gregarious Alexis Zorba.","English, Greek","Greece, USA",Won 3 Oscars. Another 5 wins & 16 nominations.,https://m.media-amazon.com/images/M/MV5BYTU2OWY4MzAtN2MwZS00N2MxLWFjOGEtODgxYTdkYmQ1MmFiXkEyXkFqcGdeQXVyMjA0MzYwMDY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}]",N/A,7.7,"20,284",tt0057831,movie,N/A,N/A,20th Century Fox,N/A,True,,
177,The Collector,2009,R,31 Jul 2009,90 min,"Action, Crime, Horror, Thriller",Marcus Dunstan,"Patrick Melton (screenplay), Marcus Dunstan (screenplay), Patrick Melton (earlier screenplay), Marcus Dunstan (earlier screenplay)","William Prael, Diane Ayala Goldner, Juan Fernández, Josh Stewart","Desperate to repay his debt to his ex-wife, an ex-con plots a heist at his new employer's country home, unaware that a second criminal has also targeted the property, and rigged it with a series of deadly traps.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTQ4NTU3OTE3OF5BMl5BanBnXkFtZTcwNTkxMjA3Mg@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '29%'}, {'Source': 'Metacritic', 'Value': '29/100'}]",29,6.4,"57,054",tt0844479,movie,N/A,N/A,Fortress Features,N/A,True,,
178,Darling,1965,TV-MA,03 Aug 1965,128 min,"Drama, Romance",John Schlesinger,"Frederic Raphael (screenplay), Frederic Raphael (idea), John Schlesinger (idea), Joseph Janni (idea)","Julie Christie, Laurence Harvey, Dirk Bogarde, José Luis de Vilallonga",Beautiful but amoral model Diana Scott sleeps her way to the top of the London fashion scene at the height of the Swinging Sixties.,English,UK,Won 3 Oscars. Another 15 wins & 8 nominations.,https://m.media-amazon.com/images/M/MV5BOTYyMThlNWEtMmQxYi00ZDU4LWI3NzQtOTZiMTFkOGJkMmI0XkEyXkFqcGdeQXVyOTI2MjI5MQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}]",N/A,7.1,"5,876",tt0059084,movie,N/A,N/A,Vic Films Productions Ltd.,N/A,True,,
