,Response,Error,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,totalSeasons
103,True,,The Great Dictator,1940,Passed,07 Mar 1941,125 min,"Comedy, Drama, War",Charles Chaplin,Charles Chaplin,"Charles Chaplin, Jack Oakie, Reginald Gardiner, Henry Daniell",Dictator Adenoid Hynkel tries to expand his empire while a poor Jewish barber tries to avoid persecution from Hynkel's regime.,"English, Esperanto",USA,Nominated for 5 Oscars. Another 6 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMmExYWJjNTktNGUyZS00ODhmLTkxYzAtNWIzOGEyMGNiMmUwXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}]",N/A,8.4,"198,166",tt0032553,movie,N/A,N/A,Charles Chaplin Productions,N/A,
104,True,,Kitty Foyle,1940,Approved,27 Dec 1940,108 min,"Drama, Romance",Sam Wood,"Christopher Morley (A novel by), Dalton Trumbo (screen play), Donald Ogden Stewart (additional dialogue)","Ginger Rogers, Dennis Morgan, James Craig, Eduardo Ciannelli","A hard-working, white-collar girl from a middle-class family meets and falls in love with a young socialite, but she soon clashes with his family.",English,USA,Won 1 Oscar. Another 1 win & 4 nominations.,https://m.media-amazon.com/images/M/MV5BODZkZTcwNzQtODBiNy00ZTNjLTlhMjctZDViZjQzMGIyZDg5XkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}]",N/A,7.0,"3,136",tt0032671,movie,N/A,N/A,RKO Radio Pictures Inc.,N/A,
105,True,,The Letter,1940,Not Rated,23 Nov 1940,95 min,"Crime, Drama, Film-Noir, Mystery, Romance",William Wyler,"W. Somerset Maugham (play), Howard Koch (screen play)","Bette Davis, Herbert Marshall, James Stephenson, Frieda Inescort","The wife of a rubber plantation administrator shoots a man to death and claims it was self-defense, but a letter in her own hand may prove her undoing.",English,USA,Nominated for 7 Oscars. Another 1 win & 2 nominations.,https://m.media-amazon.com/images/M/MV5BNGI1Mjk4ZDgtMDc5ZS00MGI4LWJmZDctNTZkNmQ0NGU0M2JlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",N/A,7.6,"11,446",tt0032701,movie,N/A,N/A,Warner Bros.,N/A,
106,True,,The Long Voyage Home,1940,Approved,22 Nov 1940,105 min,"Drama, War",John Ford,"Eugene O'Neill (based on: four Sea Plays by), Dudley Nichols (adapted for the screen by)","John Wayne, Thomas Mitchell, Ian Hunter, Barry Fitzgerald",A merchant ship's crew tries to survive the loneliness of the sea and the coming of war.,"English, Spanish",USA,Nominated for 6 Oscars. Another 3 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BNDc3M2ExYWMtNTFjMS00NGRlLWE0YmItZTNjM2Q2Yzk2ZTYyXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",N/A,7.0,"3,815",tt0032728,movie,N/A,N/A,"Walter Wanger Productions, Inc., Argosy Pictures",N/A,
107,True,,Our Town,1940,NOT RATED,24 May 1940,90 min,"Drama, Romance",Sam Wood,"Thornton Wilder (play), Thornton Wilder (screenplay), Frank Craven (screenplay), Harry Chandlee (screenplay)","William Holden, Martha Scott, Fay Bainter, Beulah Bondi","Change comes slowly to a small New Hampshire town in the early 20th century. People grow up, get married, live, and die. Milk and the newspaper get delivered every morning, and nobody locks...",English,USA,Nominated for 6 Oscars. Another 3 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMzY5Mjc0MzU2NF5BMl5BanBnXkFtZTcwMTE4MjgyMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}]",N/A,6.8,"1,840",tt0032881,movie,N/A,N/A,Sol Lesser Productions,N/A,
108,True,,The Philadelphia Story,1940,Not Rated,17 Jan 1941,112 min,"Comedy, Romance",George Cukor,"Donald Ogden Stewart (screen play), Philip Barry (based on the play by)","Cary Grant, Katharine Hepburn, James Stewart, Ruth Hussey","When a rich woman's ex-husband and a tabloid-type reporter turn up just before her planned remarriage, she begins to learn the truth about herself.","English, French",USA,Won 2 Oscars. Another 3 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BYjQ4ZDA4NGMtMTkwYi00NThiLThhZDUtZTEzNTAxOWYyY2E4XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}, {'Source': 'Metacritic', 'Value': '96/100'}]",96,7.9,"62,249",tt0032904,movie,N/A,N/A,Metro Goldwyn Mayer,N/A,
109,True,,Rebecca,1940,Approved,12 Apr 1940,130 min,"Drama, Mystery, Romance, Thriller",Alfred Hitchcock,"Daphne Du Maurier (celebrated novel), Robert E. Sherwood (screen play), Joan Harrison (screen play), Philip MacDonald (adaptation), Michael Hogan (adaptation)","Laurence Olivier, Joan Fontaine, George Sanders, Judith Anderson",A self-conscious woman juggles adjusting to her new role as an aristocrat's wife and avoiding being intimidated by his first wife's spectral presence.,"English, French",USA,Won 2 Oscars. Another 5 wins & 10 nominations.,https://m.media-amazon.com/images/M/MV5BYTcxYWExOTMtMWFmYy00ZjgzLWI0YjktNWEzYzJkZTg0NDdmL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}, {'Source': 'Metacritic', 'Value': '86/100'}]",86,8.1,"120,269",tt0032976,movie,N/A,N/A,Selznick International Pictures,N/A,
110,True,,Blossoms in the Dust,1941,Approved,15 Aug 1941,99 min,"Biography, Drama, Romance",Mervyn LeRoy,"Anita Loos (screenplay by), Ralph Wheelwright (story by)","Greer Garson, Walter Pidgeon, Felix Bressart, Marsha Hunt","After losing her young son, Edna Gladney opposes the unfair laws discriminating against children whose parents are unknown, and opens an orphanage for those children.",English,USA,Won 1 Oscar. Another 4 nominations.,https://m.media-amazon.com/images/M/MV5BYjE3MGZmM2UtNDRiMi00MDhiLWIyZmQtZjAzNzMwMDFjYjlhXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}]",N/A,6.9,"1,723",tt0033407,movie,N/A,N/A,Metro-Goldwyn-Mayer,N/A,
111,True,,Citizen Kane,1941,PG,05 Sep 1941,119 min,"Drama, Mystery",Orson Welles,"Herman J. Mankiewicz (original screen play), Orson Welles (original screen play)","Joseph Cotten, Dorothy Comingore, Agnes Moorehead, Ruth Warrick","Following the death of publishing tycoon Charles Foster Kane, reporters scramble to uncover the meaning of his final utterance; 'Rosebud'.","English, Italian",USA,Won 1 Oscar. Another 9 wins & 13 nominations.,https://m.media-amazon.com/images/M/MV5BYjBiOTYxZWItMzdiZi00NjlkLWIzZTYtYmFhZjhiMTljOTdkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}, {'Source': 'Metacritic', 'Value': '100/100'}]",100,8.3,"390,397",tt0033467,movie,N/A,N/A,"Mercury Productions, RKO Radio Pictures Inc.",N/A,
112,True,,Here Comes Mr. Jordan,1941,Not Rated,21 Aug 1941,94 min,"Comedy, Fantasy, Romance",Alexander Hall,"Sidney Buchman (screen play), Seton I. Miller (screen play), Harry Segall (from the play: ""Heaven Can Wait"")","Robert Montgomery, Evelyn Keyes, Claude Rains, Rita Johnson","Boxer Joe Pendleton dies 50 years too soon due to a heavenly mistake, and is given a new life as a millionaire playboy.",English,USA,Won 2 Oscars. Another 3 wins & 6 nominations.,https://m.media-amazon.com/images/M/MV5BNmI3NjI1YWEtOGYzNC00NGQzLTg2MjktZjE3YzNjNTM4ODkwXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",N/A,7.6,"5,749",tt0033712,movie,N/A,N/A,Columbia Pictures Corporation,N/A,
113,True,,Hold Back the Dawn,1941,Not Rated,26 Sep 1941,116 min,"Drama, Romance",Mitchell Leisen,"Charles Brackett, Billy Wilder, Ketti Frings (story ""Memo to a Movie Producer"")","Charles Boyer, Olivia de Havilland, Paulette Goddard, Victor Francen","Stopped in Mexico by U.S. Immigration, Georges Iscovescu hopes to get into the country by marrying a citizen.","English, Spanish, Latin, French, German",USA,Nominated for 6 Oscars. Another 1 nomination.,https://m.media-amazon.com/images/M/MV5BMDZkOTE5MmEtYzRkMy00MDcwLTgyMzQtYjEwNzY3Yjk0M2RhXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",N/A,7.4,"1,755",tt0033722,movie,N/A,N/A,Paramount,N/A,
114,True,,How Green Was My Valley,1941,Not Rated,09 Apr 1942,118 min,"Drama, Family",John Ford,"Philip Dunne (screen play), Richard Llewellyn (based on the novel by)","Walter Pidgeon, Maureen O'Hara, Anna Lee, Donald Crisp","At the turn of the century in a Welsh mining village, the Morgans, he stern, she gentle, raise coal-mining sons and hope their youngest will find a better life.","English, Welsh",USA,Won 5 Oscars. Another 8 wins & 6 nominations.,https://m.media-amazon.com/images/M/MV5BMjE1YWRmMWEtYTQ0Yy00NGEwLWFmNzAtZDkwOWNjMzkwYzJmXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}]",N/A,7.7,"20,939",tt0033729,movie,N/A,N/A,Twentieth Century Fox,N/A,
115,True,,The Little Foxes,1941,Approved,29 Aug 1941,116 min,"Drama, Romance",William Wyler,"Lillian Hellman (by), Lillian Hellman (screen play), Arthur Kober (additional scenes and dialogue), Dorothy Parker (additional scenes and dialogue), Alan Campbell (additional scenes and dialogue)","Bette Davis, Herbert Marshall, Teresa Wright, Richard Carlson","The ruthless, moneyed Hubbard clan lives in, and poisons, their part of the deep South at the turn of the twentieth century.",English,USA,Nominated for 9 Oscars. Another 3 wins.,https://m.media-amazon.com/images/M/MV5BMzdkYjU3ZmEtNDZkZS00ZTY5LTgzZDYtNzdiY2ZlOTg5ZDQ5XkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",N/A,8.0,"10,120",tt0033836,movie,N/A,N/A,N/A,N/A,
116,True,,The Maltese Falcon,1941,Not Rated,18 Oct 1941,100 min,"Film-Noir, Mystery",John Huston,"John Huston (screen play by), Dashiell Hammett (based upon the novel by)","Humphrey Bogart, Mary Astor, Gladys George, Peter Lorre","A private detective takes on a case that involves him with three eccentric criminals, a gorgeous liar, and their quest for a priceless statuette.",English,USA,Nominated for 3 Oscars. Another 4 wins.,https://m.media-amazon.com/images/M/MV5BZjIwNGM1ZTUtOThjYS00NDdiLTk2ZDYtNGY5YjJkNzliM2JjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}, {'Source': 'Metacritic', 'Value': '96/100'}]",96,8.0,"147,210",tt0033870,movie,N/A,N/A,"Warner Brothers, First National Pictures",N/A,
117,True,,One Foot in Heaven,1941,Approved,01 Nov 1941,108 min,"Biography, Drama",Irving Rapper,"Casey Robinson (screen play), Hartzell Spence (from the book by)","Fredric March, Martha Scott, Beulah Bondi, Gene Lockhart",Episodic look at the life of a minister and his family as they move from one parish to another.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMGFiYjhkZTAtYWE0MC00MDg4LTllZWEtNTMzOTQ4OTJmZjhmXkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",N/A,7.0,997,tt0033980,movie,N/A,N/A,Warner Bros.,N/A,
118,True,,Sergeant York,1941,Passed,27 Sep 1941,134 min,"Biography, Drama, History, Romance, War",Howard Hawks,"Abem Finkel (original screen play), Harry Chandlee (original screen play), Howard Koch (original screen play), John Huston (original screen play), Alvin C. York (based upon: the diary of), Tom Skeyhill (diary editor)","Gary Cooper, Walter Brennan, Joan Leslie, George Tobias",A marksman is drafted in World War I and ends up becoming one of the most celebrated war heroes.,"English, French, German",USA,Won 2 Oscars. Another 3 wins & 10 nominations.,https://m.media-amazon.com/images/M/MV5BYmEzN2M4YjgtZmQ2MC00ZGI3LWEwNWEtNDRjNGE0N2FiMzQzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}]",N/A,7.7,"15,082",tt0034167,movie,N/A,N/A,Warner Brothers,N/A,
119,True,,Suspicion,1941,Not Rated,14 Nov 1941,99 min,"Mystery, Thriller",Alfred Hitchcock,"Samson Raphaelson (screen play), Joan Harrison (screen play), Alma Reville (screen play), Anthony Berkeley (novel)","Cary Grant, Joan Fontaine, Cedric Hardwicke, Nigel Bruce","A shy young heiress marries a charming gentleman, and soon begins to suspect he is planning to murder her.",English,USA,Won 1 Oscar. Another 3 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMDZiZWJjMjMtMjg4MC00Njk5LTliYzktZGM5ODBmNTA3YTc1XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '83/100'}]",83,7.4,"31,791",tt0034248,movie,N/A,N/A,RKO Radio Pictures Inc.,N/A,
120,True,,The Invaders,1967–1968,TV-PG,10 Jan 1967,51 min,"Drama, Sci-Fi, Thriller",N/A,Larry Cohen,Roy Thinnes,"David Vincent, an architect returning home after a hard, hard, day parks his car in an old ghost town in order to rest for a while before continuing on home. Suddenly, in the middle of the ...",English,USA,1 win.,https://m.media-amazon.com/images/M/MV5BNzNkMzE1ZjktMGFlNC00MmViLWI1NTktZTY3NDBjZDdhODg1XkEyXkFqcGdeQXVyMjM5NDQzNTk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}]",N/A,8.1,"2,432",tt0061265,series,,,,,2
121,True,,Kings Row,1942,Passed,18 Apr 1942,127 min,"Drama, Mystery, Romance",Sam Wood,"Casey Robinson (screen play), Henry Bellamann (from the novel by)","Ann Sheridan, Robert Cummings, Ronald Reagan, Betty Field",The dark side and hypocrisy of provincial American life is seen through the eyes of five children as they grow to adulthood at the turn-of-the-century.,"English, French",USA,Nominated for 3 Oscars. Another 2 wins.,https://m.media-amazon.com/images/M/MV5BMTgzMTU2NzM4MF5BMl5BanBnXkFtZTgwMzgzNzYxMTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",N/A,7.5,"3,785",tt0034946,movie,N/A,N/A,Warner Bros.,N/A,
122,True,,The Magnificent Ambersons,1942,Not Rated,10 Jul 1942,88 min,"Drama, Romance","Orson Welles, Fred Fleck, Robert Wise","Booth Tarkington (from the novel by), Orson Welles (script writer)","Joseph Cotten, Dolores Costello, Anne Baxter, Tim Holt",The spoiled young heir to the decaying Amberson fortune comes between his widowed mother and the man she has always loved.,English,USA,Nominated for 4 Oscars. Another 4 wins.,https://m.media-amazon.com/images/M/MV5BOTQ4Y2I5MzYtNDJkZS00YTFmLWJkODctMmU3YzQ3ZDhkMWE5XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '93/100'}]",93,7.7,"22,053",tt0035015,movie,N/A,N/A,"Mercury Productions, RKO Radio Pictures Inc.",N/A,
123,True,,Mrs. Miniver,1942,Not Rated,01 Dec 1942,134 min,"Drama, Romance, War",William Wyler,"Arthur Wimperis (screenplay), George Froeschel (screenplay), James Hilton (screenplay), Claudine West (screenplay), Jan Struther (based on the book by)","Greer Garson, Walter Pidgeon, Teresa Wright, May Whitty",A British family struggles to survive the first months of World War II.,"English, German",USA,Won 6 Oscars. Another 4 wins & 7 nominations.,https://m.media-amazon.com/images/M/MV5BY2UxNjcwYmQtODc1NC00ZjQ1LTk4NDctZTE0NjhlMjNlOTEyXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}]",N/A,7.6,"15,106",tt0035093,movie,N/A,N/A,Metro Goldwyn Mayer,N/A,
124,True,,The Pied Piper,1986,Not Rated,01 Sep 1986,53 min,"Animation, Fantasy, Horror",Jirí Barta,"Kamil Pixa (screenplay), Viktor Dyk (novel)","Oldrich Kaiser, Jirí Lábus, Michal Pavlícek, Vilém Cok",The story of the Pied Piper of Hamelin with a twist.,Czech,"Czechoslovakia, West Germany",1 win & 2 nominations.,https://m.media-amazon.com/images/M/MV5BYjAzMDM5NDAtMGMwOC00MjZiLWE0MzgtNDVkNzlmOGY1NTMzXkEyXkFqcGdeQXVyNDUxNjc5NjY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}]",N/A,7.9,958,tt0174834,movie,N/A,N/A,N/A,N/A,
125,True,,The Pride of the Yankees,1942,Approved,05 Mar 1943,128 min,"Biography, Drama, Romance, Sport",Sam Wood,"Jo Swerling (screenplay), Herman J. Mankiewicz (screenplay), Paul Gallico (original story), Damon Runyon (prologue)","Gary Cooper, Teresa Wright, Babe Ruth, Walter Brennan",The story of the life and career of famed baseball player Lou Gehrig.,English,USA,Won 1 Oscar. Another 10 nominations.,https://m.media-amazon.com/images/M/MV5BYzVhOGQ2ODgtN2Q2Yy00MzBiLWE3NGUtOTNlODU2MWQwZDVjXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}]",N/A,7.7,"9,717",tt0035211,movie,N/A,N/A,Samuel Goldwyn Films,N/A,
126,True,,Random Harvest,1942,Passed,31 Aug 1943,126 min,"Drama, Romance",Mervyn LeRoy,"Claudine West (screen play), George Froeschel (screen play), Arthur Wimperis (screen play), James Hilton (based upon the novel by)","Ronald Colman, Greer Garson, Philip Dorn, Susan Peters","An amnesiac World War I veteran falls in love with a music hall star, only to suffer an accident which restores his original memories but erases his post-war life.",English,USA,Nominated for 7 Oscars. Another 2 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BZTkwYzM4MDktZjljMy00NTNmLTgwZTMtNGNmMGRiZjE3NjRlXkEyXkFqcGdeQXVyMjA0MzYwMDY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}]",N/A,8.0,"6,589",tt0035238,movie,N/A,N/A,Metro Goldwyn Mayer,N/A,
127,True,,The Talk of the Town,1942,Approved,20 Aug 1942,118 min,"Comedy, Drama, Romance, Thriller",George Stevens,"Irwin Shaw (screen play), Sidney Buchman (screen play), Dale Van Every (adaptation), Sidney Harmon (based on a story by)","Cary Grant, Jean Arthur, Ronald Colman, Edgar Buchanan",An escaped prisoner and a stuffy law professor vie for the hand of a spirited schoolteacher.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMDYyOTc0ZjItMmU5YS00Mjk0LTk0NTUtMmJhMWZmMDc5ZGU2XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}]",N/A,7.5,"7,258",tt0035417,movie,N/A,N/A,Columbia Pictures Corporation,N/A,
128,True,,Wake Island,1942,Approved,11 Aug 1942,88 min,"Action, Drama, War",John Farrow,"W.R. Burnett (screenplay), Frank Butler (screenplay)","Brian Donlevy, Macdonald Carey, Robert Preston, William Bendix","December, 1941. With no hope of relief or re-supply, a small band of United States Marines tries to keep the Japanese Navy from capturing their island base.","English, Japanese",USA,Nominated for 4 Oscars. Another 2 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMTQxZGJlMDYtN2M3Yy00Njc1LTg2ZmItNDhiMzg2ODY2MGM5XkEyXkFqcGdeQXVyMDMxMjQwMw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}]",N/A,6.8,"1,659",tt0035530,movie,N/A,N/A,Paramount,N/A,
129,True,,Yankee Doodle Dandy,1942,Passed,06 Jun 1942,126 min,"Biography, Drama, Musical",Michael Curtiz,"Robert Buckner (screen play), Edmund Joseph (screen play), Robert Buckner (original story)","James Cagney, Joan Leslie, Walter Huston, Richard Whorf","The life of the renowned musical composer, playwright, actor, dancer, and singer George M. Cohan.",English,USA,Won 3 Oscars. Another 3 wins & 6 nominations.,https://m.media-amazon.com/images/M/MV5BNDQ2MWJjNjUtYmVlNS00YjUzLWFkMDEtYzE2MjkxOTljMmI1XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '89/100'}]",89,7.7,"13,865",tt0035575,movie,N/A,N/A,Warner Brothers,N/A,
